Temperature,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,SDI,Level
27,32.24,38.41,39.35,42.63,10.92,28.8,Low
22,62.29,47.71,53.66,44.67,17.82,9.69,Healthy
25,65.16,43.53,57.64,31.57,18.56,7.48,Healthy
36,59.48,24.62,43.71,33.76,9.1,32.44,Moderate
39,29.57,31.52,25.11,6.28,2.96,70.3,High
29,79.04,37.78,36.25,43.29,15.56,26.35,Low
36,49.88,45.84,5.32,35.15,21.59,34.71,Moderate
25,69.39,54.18,43.74,33.48,26.95,9.67,Healthy
25,63.69,52.17,36.2,33.41,23.1,5.9,Healthy
37,25.14,40.75,51.7,23.26,10.11,45.3,Moderate
38,37.74,10.79,45.06,30.42,15.79,50.39,Moderate
37,74.9,42.54,54.61,36.84,20.37,27.85,Low
26,72.57,23.61,33.23,30.34,20.92,24.74,Low
37,31.38,12.3,19.18,7.46,1.76,78.32,High
40,26.01,21.66,15.51,11.05,8.21,74.98,High
35,77.32,35.59,38.75,49.33,15.82,36.71,Moderate
34,25.56,14.46,12.23,18.92,3.35,70.32,High
26,57.6,44.23,44.57,38.07,14.49,7.89,Healthy
40,26.25,12.91,25.38,44.49,4.28,70.24,High
25,64.08,56.55,45.9,39.65,10.54,9.84,Healthy
27,55.91,30.86,30.68,29.19,27.38,21.4,Low
21,50.02,45.33,6.81,38.65,26.13,27.03,Low
23,66.13,49.32,57.31,37.91,19.09,7.46,Healthy
30,73.58,20.16,11.6,34.32,21.09,38.65,Moderate
25,63.73,42.14,50.99,43.64,16.65,8.84,Healthy
23,37.24,47.77,50.45,33.32,24.42,16.41,Low
40,22.37,22.07,50.82,6.4,1.43,75.72,High
31,43.17,50.52,38.1,28.82,2.72,27.85,Low
28,58.65,58.0,15.14,30.51,22.54,18.73,Low
25,60.8,57.29,42.43,21.36,18.84,9.67,Healthy
38,51.01,12.96,12.4,10.23,1.26,70.45,High
39,42.7,58.11,13.46,11.77,8.08,55.56,Moderate
22,59.2,35.02,50.4,45.84,19.49,15.2,Low
22,49.54,14.57,21.64,45.96,7.64,41.52,Moderate
24,61.97,54.74,38.79,36.67,28.45,9.22,Healthy
37,23.31,18.03,30.55,5.42,14.05,70.28,High
36,22.0,18.9,11.6,5.58,29.37,77.09,High
27,39.49,28.86,50.57,34.16,29.17,26.68,Low
37,25.53,14.87,16.1,25.89,1.83,70.34,High
22,70.57,46.47,13.58,31.05,9.53,24.88,Low
24,57.09,54.48,44.96,36.65,29.06,8.75,Healthy
38,75.55,20.24,6.9,9.69,4.38,70.52,High
23,59.43,61.08,57.01,35.97,17.42,9.83,Healthy
27,60.56,39.24,55.78,34.15,24.28,9.98,Healthy
26,43.5,58.82,12.57,30.49,17.44,25.04,Low
26,59.2,63.87,56.08,32.32,18.1,10.0,Healthy
22,21.12,57.39,51.12,18.5,12.34,35.67,Moderate
39,22.17,10.3,15.95,32.65,2.08,74.67,High
25,64.29,39.12,26.7,19.34,27.17,20.16,Low
25,43.47,11.08,28.28,15.4,18.57,40.13,Moderate
26,56.09,49.01,41.08,32.94,24.07,6.1,Healthy
35,25.95,13.02,9.64,15.15,4.9,74.36,High
36,30.72,25.36,12.72,7.77,6.05,70.08,High
28,62.51,29.96,29.86,35.69,3.35,26.76,Low
39,23.1,19.84,7.43,46.9,27.67,70.1,High
32,53.08,30.32,59.07,25.05,28.2,29.28,Low
28,61.71,49.73,53.04,25.93,25.46,9.13,Healthy
33,20.13,11.2,25.41,17.05,2.14,70.56,High
25,61.45,53.32,40.21,41.75,26.04,6.95,Healthy
40,29.21,20.53,13.1,8.3,12.33,74.61,High
32,79.55,32.82,6.51,26.29,20.49,42.25,Moderate
40,22.28,11.28,10.5,11.35,3.03,87.07,High
34,54.76,13.41,46.84,47.03,25.47,38.39,Moderate
31,44.1,61.55,6.5,36.3,14.49,35.48,Moderate
32,62.6,19.06,14.57,36.94,23.19,35.93,Moderate
23,72.09,57.84,31.25,8.32,14.83,29.97,Low
40,26.01,18.05,9.05,40.01,6.88,70.42,High
24,57.46,48.99,45.93,29.97,9.37,8.36,Healthy
39,23.28,20.41,5.6,44.61,11.16,70.03,High
27,59.4,54.26,44.03,27.35,27.47,9.93,Healthy
40,26.75,33.04,10.26,13.73,1.57,73.53,High
20,48.17,59.24,55.43,48.34,10.55,25.43,Low
22,61.45,54.03,38.51,37.79,23.07,9.42,Healthy
39,24.37,12.91,7.25,5.34,9.27,85.56,High
34,30.47,27.17,37.23,18.92,19.55,46.04,Moderate
21,67.58,31.92,55.97,16.46,22.89,26.62,Low
39,65.62,31.8,32.41,14.66,28.57,44.89,Moderate
25,60.09,46.4,42.71,35.47,9.88,6.31,Healthy
40,25.03,11.73,17.81,15.55,4.43,79.07,High
38,21.76,14.06,49.09,10.75,6.25,71.06,High
34,68.5,15.78,40.33,34.2,29.39,37.92,Moderate
39,22.59,18.93,9.18,16.68,25.97,72.76,High
26,43.07,15.8,8.92,20.25,21.29,43.4,Moderate
37,79.29,18.06,6.15,5.29,6.45,74.29,High
40,29.63,11.2,6.81,14.56,13.76,76.81,High
23,28.49,47.05,36.87,35.91,13.2,23.98,Low
40,23.22,16.49,7.76,24.48,21.29,70.07,High
21,62.67,41.17,22.97,19.06,8.58,27.17,Low
35,50.21,53.79,24.69,43.58,24.71,28.96,Low
37,20.59,16.58,59.0,5.02,26.46,70.38,High
23,66.39,43.68,50.6,38.45,20.31,9.65,Healthy
27,37.06,60.71,55.9,44.86,15.83,23.88,Low
35,26.36,33.71,33.27,7.42,2.6,62.54,Moderate
34,47.21,52.82,55.89,15.48,19.47,28.33,Low
26,30.32,48.33,23.81,40.01,16.4,24.48,Low
40,28.05,25.55,8.85,15.85,4.32,73.99,High
24,57.68,47.25,38.88,31.01,22.74,6.68,Healthy
25,75.2,12.84,25.22,14.58,5.67,45.9,Moderate
37,21.98,66.58,42.71,20.53,13.13,51.17,Moderate
39,25.15,11.49,48.2,7.78,27.68,70.79,High
39,36.46,68.58,11.76,5.31,2.11,72.99,High
32,35.02,18.92,25.8,16.78,10.43,52.82,Moderate
40,40.45,14.26,19.56,5.14,15.5,70.73,High
29,28.85,27.09,44.34,33.01,7.83,37.94,Moderate
39,21.97,11.57,23.73,46.79,5.26,72.63,High
25,60.36,42.52,50.82,47.84,18.74,8.31,Healthy
27,26.37,43.45,47.72,37.72,21.56,23.53,Low
23,53.29,17.36,54.41,46.39,25.48,27.68,Low
32,22.05,49.26,48.57,33.57,16.11,29.76,Low
40,33.82,41.23,7.51,47.2,22.64,53.6,Moderate
20,21.29,11.77,19.93,6.6,7.4,70.95,High
40,22.26,13.55,26.43,14.44,20.45,70.49,High
35,21.49,29.07,9.77,11.28,1.49,73.33,High
37,79.63,56.89,5.82,47.24,1.43,54.57,Moderate
37,30.9,11.47,6.26,15.09,8.34,74.65,High
25,62.54,44.74,53.34,44.39,14.14,8.37,Healthy
38,22.89,20.98,6.73,9.2,8.38,78.87,High
38,76.89,30.85,17.85,17.99,18.01,49.81,Moderate
33,29.99,13.15,9.32,8.06,9.18,71.85,High
25,57.29,50.47,42.76,46.33,27.5,8.19,Healthy
34,53.51,46.52,29.87,24.97,12.7,25.92,Low
40,31.13,27.58,13.61,8.02,4.27,74.73,High
26,70.25,41.14,16.09,10.92,25.19,31.37,Moderate
22,61.5,52.07,49.73,39.3,21.48,6.81,Healthy
21,44.11,49.91,22.59,41.38,10.9,23.95,Low
25,60.53,38.66,56.4,35.12,29.29,9.79,Healthy
38,25.53,21.74,8.64,6.6,12.44,76.12,High
36,60.21,52.58,50.96,34.79,7.23,21.21,Low
25,72.67,52.02,35.1,34.35,19.3,9.9,Healthy
27,52.15,42.0,55.47,34.33,17.46,11.64,Low
25,51.04,47.37,41.88,36.84,11.96,9.55,Healthy
40,28.36,16.65,11.36,8.64,18.87,75.17,High
24,69.78,48.42,47.48,30.0,13.92,9.88,Healthy
34,23.06,10.58,5.96,27.54,2.94,72.32,High
25,54.52,42.23,52.1,29.24,21.13,8.15,Healthy
25,54.95,53.81,42.39,46.13,16.24,9.53,Healthy
20,52.4,29.58,23.31,25.22,17.59,29.74,Low
22,63.83,54.62,44.12,31.93,20.56,9.37,Healthy
21,37.19,59.25,28.79,26.42,12.65,30.03,Moderate
23,62.95,50.46,52.65,24.01,24.89,9.09,Healthy
26,49.16,58.03,29.71,22.03,9.9,22.5,Low
24,58.68,46.64,56.51,20.57,21.77,9.65,Healthy
26,61.2,57.6,47.53,23.08,22.03,9.98,Healthy
40,51.36,30.1,59.43,16.31,25.09,44.16,Moderate
24,29.65,38.57,30.49,36.88,26.75,28.08,Low
23,61.39,45.72,36.09,39.71,15.38,9.75,Healthy
36,26.95,26.01,16.22,11.53,4.77,68.54,Moderate
30,74.24,62.47,22.24,38.17,23.33,27.42,Low
27,68.49,67.73,59.54,39.78,28.87,20.93,Low
25,49.56,39.43,6.26,17.0,24.79,30.92,Moderate
33,20.86,16.77,21.59,29.62,19.53,54.45,Moderate
22,27.59,47.45,36.01,31.15,27.18,26.54,Low
26,63.32,52.93,46.28,21.42,18.31,9.58,Healthy
38,50.07,19.37,59.02,15.62,29.27,49.71,Moderate
40,61.79,43.0,51.86,16.55,28.56,34.54,Moderate
33,37.1,27.06,41.1,40.05,14.89,37.04,Moderate
35,51.64,58.21,7.48,31.23,27.65,36.42,Moderate
22,48.41,18.08,40.06,44.73,20.41,29.88,Low
26,66.02,49.9,49.99,32.16,29.23,7.97,Healthy
32,75.2,33.28,26.54,7.87,20.63,43.07,Moderate
27,38.38,52.12,41.86,18.73,3.69,28.88,Low
39,21.23,19.28,31.2,13.89,3.61,73.14,High
26,56.13,35.54,18.09,12.16,20.87,28.2,Low
34,42.38,14.1,23.15,6.16,18.54,59.0,Moderate
24,58.15,54.78,49.22,49.44,18.18,9.96,Healthy
33,55.97,28.5,37.95,21.58,5.62,35.79,Moderate
24,65.67,69.58,8.69,32.09,4.24,32.67,Moderate
38,52.62,39.0,57.73,22.96,10.72,34.41,Moderate
24,33.61,33.42,45.69,40.38,10.08,27.83,Low
20,60.68,45.6,52.18,31.91,19.2,9.92,Healthy
27,67.55,30.47,29.56,37.71,23.96,21.42,Low
40,30.69,32.43,5.98,9.89,6.45,72.89,High
39,32.18,14.95,6.16,23.12,4.31,73.1,High
24,51.14,26.3,42.84,26.58,2.49,28.85,Low
38,30.97,12.46,9.65,21.89,8.79,70.02,High
23,52.61,51.36,49.07,38.69,16.78,8.37,Healthy
23,42.83,33.21,19.45,42.07,1.01,37.78,Moderate
32,62.2,43.53,7.87,28.37,20.12,26.83,Low
27,78.9,68.59,48.76,44.96,22.21,24.71,Low
22,59.15,25.21,41.55,39.77,17.65,19.22,Low
20,64.59,33.72,8.48,23.9,7.49,36.78,Moderate
29,59.41,48.25,55.9,36.02,17.24,7.72,Healthy
39,33.53,12.35,5.27,46.59,8.69,71.27,High
37,38.58,22.74,51.94,7.88,8.02,57.98,Moderate
38,53.32,54.14,43.78,40.72,18.99,24.76,Low
38,47.69,12.06,22.66,39.17,10.91,52.36,Moderate
38,30.77,12.18,17.15,8.39,24.46,72.43,High
28,62.88,17.6,56.21,40.82,15.76,24.55,Low
40,54.49,49.86,26.18,35.12,25.32,29.13,Low
40,21.07,18.29,16.16,5.89,26.47,79.85,High
38,21.03,20.4,7.64,17.53,29.22,73.11,High
34,28.42,53.18,41.41,40.76,13.96,33.37,Moderate
28,42.4,57.03,11.09,36.93,13.16,28.86,Low
39,22.61,24.62,12.1,46.09,1.22,72.42,High
27,60.21,53.67,28.31,33.3,20.52,9.14,Healthy
27,47.33,60.9,42.19,10.86,18.6,26.39,Low
25,57.23,18.19,32.86,47.9,15.41,25.63,Low
28,48.99,36.14,39.89,23.38,24.76,22.58,Low
20,78.72,60.23,56.42,24.51,29.6,28.26,Low
25,56.25,56.99,44.35,40.07,13.87,8.68,Healthy
25,61.01,35.65,49.7,36.67,19.35,7.94,Healthy
25,67.41,57.08,54.5,30.99,18.49,8.59,Healthy
40,21.88,40.0,12.42,9.34,2.8,73.68,High
36,64.97,68.17,51.89,9.47,19.23,38.2,Moderate
32,20.87,11.17,56.67,35.98,14.28,50.66,Moderate
22,60.9,47.94,57.49,45.3,18.09,9.66,Healthy
37,20.93,17.99,13.68,17.93,1.34,76.28,High
30,31.98,44.96,28.07,34.3,6.16,33.36,Moderate
39,23.3,37.28,27.83,5.02,3.54,70.26,High
33,22.67,10.17,11.32,20.03,5.87,70.68,High
34,78.22,49.3,11.24,37.09,26.45,33.81,Moderate
26,69.67,24.18,39.17,17.16,18.9,27.6,Low
39,78.48,12.48,5.11,24.07,3.01,70.56,High
25,61.86,50.72,55.04,29.65,19.85,2.91,Healthy
34,20.25,60.99,40.55,36.63,8.1,43.38,Moderate
22,56.27,50.09,43.31,30.94,27.17,9.54,Healthy
25,55.12,46.13,35.89,31.9,22.34,7.52,Healthy
27,54.98,46.15,59.22,32.86,15.9,9.5,Healthy
27,57.27,56.94,53.75,32.49,25.64,9.67,Healthy
21,31.51,56.38,46.14,25.22,27.45,28.16,Low
38,22.8,17.29,35.95,5.52,11.69,71.81,High
33,20.64,12.82,9.58,8.3,12.7,74.64,High
26,72.28,47.99,47.66,33.02,22.84,9.42,Healthy
20,56.7,49.77,58.32,16.12,21.09,17.07,Low
24,54.61,34.83,49.44,33.81,26.98,13.81,Low
28,42.29,57.74,53.18,30.3,27.56,20.22,Low
38,20.55,23.22,12.86,12.57,24.74,70.9,High
35,22.25,11.39,20.06,6.52,20.62,72.39,High
39,33.25,15.24,18.6,5.18,27.26,73.94,High
37,52.17,19.45,5.95,15.39,29.81,58.96,Moderate
23,55.89,63.21,41.47,5.84,28.75,29.65,Low
35,79.17,13.28,15.62,14.78,14.16,59.71,Moderate
39,22.48,11.47,20.02,18.18,17.7,70.34,High
37,41.68,13.8,7.16,12.55,3.42,72.41,High
25,62.71,57.07,53.3,28.75,18.65,6.75,Healthy
40,20.35,14.61,16.04,40.03,9.42,70.79,High
24,79.28,64.69,21.53,41.48,19.97,26.27,Low
30,68.13,42.44,48.71,29.0,27.38,18.16,Low
40,24.76,19.23,55.1,8.07,4.08,73.35,High
36,39.33,62.61,36.79,41.41,6.57,40.33,Moderate
27,59.2,45.07,41.36,30.07,24.15,8.55,Healthy
33,21.14,21.14,5.61,15.81,4.95,71.28,High
24,69.45,51.65,49.89,30.7,23.78,8.52,Healthy
22,64.37,49.17,59.68,35.54,13.5,9.77,Healthy
27,58.78,14.21,34.27,38.24,11.93,26.91,Low
22,59.66,34.73,51.29,46.1,19.52,15.28,Low
34,64.99,66.44,56.87,34.68,21.68,23.74,Low
23,44.71,13.46,38.98,36.85,26.49,32.21,Moderate
23,51.8,51.57,55.78,32.26,19.35,8.61,Healthy
22,59.42,47.91,36.03,42.38,20.34,9.4,Healthy
39,23.58,63.74,6.86,12.62,2.26,73.79,High
25,56.56,55.98,44.26,42.81,25.43,8.7,Healthy
35,65.54,67.42,19.89,27.34,7.87,38.48,Moderate
40,72.36,39.23,40.81,39.14,14.38,35.01,Moderate
40,22.51,69.6,24.46,6.53,6.59,73.38,High
35,26.8,18.6,11.45,13.09,6.92,70.44,High
27,72.0,51.58,19.19,46.54,12.54,22.57,Low
22,69.47,43.47,49.97,17.64,27.86,21.07,Low
23,69.68,16.0,40.92,11.09,4.89,42.91,Moderate
29,52.79,45.26,59.98,23.33,20.25,16.3,Low
25,63.69,54.15,41.51,34.04,22.16,5.41,Healthy
40,20.46,12.25,46.7,9.05,23.47,71.69,High
29,73.39,57.99,43.57,34.91,11.35,19.56,Low
28,54.87,49.92,48.5,42.72,17.84,9.0,Healthy
26,57.42,44.44,59.38,33.31,12.57,9.09,Healthy
24,54.05,48.34,23.21,48.03,17.56,15.74,Low
40,79.98,11.58,9.16,16.97,29.64,70.61,High
26,52.08,50.66,51.08,28.36,12.85,9.37,Healthy
25,65.95,49.85,46.49,18.37,18.97,9.64,Healthy
34,71.76,61.64,58.76,28.82,20.14,26.21,Low
24,63.21,49.69,42.15,26.01,29.68,9.85,Healthy
38,29.61,17.89,24.7,5.11,24.83,70.09,High
23,73.69,60.54,24.51,43.8,29.5,25.9,Low
24,62.81,45.91,51.48,28.19,21.81,6.75,Healthy
20,29.16,45.74,56.04,41.49,13.19,28.34,Low
31,58.11,31.77,43.49,25.61,19.14,21.48,Low
20,64.7,10.99,41.63,28.64,21.56,31.23,Moderate
39,23.74,24.98,15.14,6.26,10.28,75.49,High
27,58.28,56.79,38.95,37.86,21.81,9.19,Healthy
24,39.48,56.0,19.43,33.93,15.56,22.91,Low
39,30.15,35.34,50.25,40.24,5.92,47.93,Moderate
31,46.97,50.0,39.55,42.2,5.54,23.86,Low
39,28.08,14.95,8.08,19.33,3.41,76.88,High
36,32.65,46.22,42.23,27.71,13.24,34.91,Moderate
24,57.53,58.06,55.28,39.72,14.64,9.44,Healthy
29,37.94,68.52,23.73,43.17,10.25,36.87,Moderate
24,61.52,57.26,52.57,31.53,10.94,9.54,Healthy
24,61.31,49.74,45.75,26.93,14.94,5.86,Healthy
23,25.36,43.78,12.61,33.8,27.23,35.09,Moderate
38,20.37,10.13,12.93,30.93,6.05,73.23,High
20,57.45,13.06,40.47,44.11,24.75,31.33,Moderate
37,24.03,14.18,15.45,15.3,26.14,70.19,High
35,27.94,14.78,8.84,8.44,24.35,71.69,High
24,53.19,44.34,53.18,33.66,26.33,9.73,Healthy
40,27.73,18.27,16.2,13.6,28.45,72.12,High
23,60.48,47.0,52.11,43.45,22.35,7.18,Healthy
31,69.64,21.13,11.68,34.69,27.9,39.82,Moderate
25,57.03,46.83,53.66,48.78,26.33,9.82,Healthy
35,25.05,11.49,58.25,5.12,8.86,70.14,High
38,22.49,21.64,48.03,9.28,2.53,70.46,High
25,75.65,14.51,43.99,16.97,3.58,40.62,Moderate
24,54.24,42.13,52.96,39.57,18.35,9.49,Healthy
22,68.77,34.36,10.33,29.98,21.06,27.95,Low
27,30.3,35.27,47.63,9.9,20.28,36.53,Moderate
24,63.8,50.8,44.41,27.02,17.66,6.65,Healthy
23,59.74,44.16,44.28,42.32,17.05,8.67,Healthy
25,60.87,46.57,37.17,26.87,17.65,6.62,Healthy
26,69.01,50.74,45.78,25.87,21.63,9.33,Healthy
36,42.54,14.77,11.17,7.29,3.55,72.05,High
38,34.0,12.26,19.8,7.66,23.62,70.06,High
27,36.84,45.39,26.94,28.14,20.52,22.93,Low
32,38.33,42.57,39.56,17.21,8.35,36.61,Moderate
39,52.49,64.98,22.47,11.21,20.77,46.71,Moderate
24,66.95,46.08,49.9,41.35,23.6,8.99,Healthy
40,23.59,20.7,7.09,23.05,7.37,73.57,High
35,25.88,12.0,11.46,43.53,1.4,70.79,High
24,76.06,25.43,58.93,30.5,10.82,26.76,Low
26,61.72,48.14,56.02,27.94,17.43,5.92,Healthy
35,61.5,64.16,9.35,41.07,16.75,34.18,Moderate
25,76.51,63.72,12.65,44.38,29.1,30.49,Moderate
25,60.04,58.04,48.38,35.26,28.44,6.88,Healthy
23,55.59,49.34,10.21,37.88,19.44,16.34,Low
34,49.83,52.45,39.14,13.22,16.07,29.98,Low
30,52.07,47.31,50.92,42.16,9.93,17.34,Low
24,61.19,54.3,47.18,41.15,29.79,9.1,Healthy
28,73.32,58.6,45.34,37.71,3.55,23.25,Low
29,77.27,13.18,58.31,12.2,12.72,45.53,Moderate
24,52.18,51.32,39.21,37.58,24.92,9.01,Healthy
23,71.01,64.4,23.32,16.1,18.77,28.87,Low
21,59.94,69.52,8.11,42.36,19.63,28.47,Low
25,58.99,52.41,40.19,22.39,12.32,9.48,Healthy
39,48.26,38.85,36.46,22.43,17.52,36.73,Moderate
21,30.75,54.6,24.94,44.66,13.49,32.18,Moderate
28,60.49,48.89,51.32,37.11,26.44,6.97,Healthy
38,27.21,16.52,5.23,10.53,13.16,76.23,High
22,59.63,50.2,55.07,26.55,27.6,9.35,Healthy
24,57.45,51.4,52.67,48.39,16.54,8.69,Healthy
40,27.57,10.61,59.05,6.56,18.44,71.13,High
21,58.04,42.65,30.0,6.14,3.64,35.33,Moderate
24,40.67,55.82,44.23,29.56,8.29,20.13,Low
40,21.0,12.51,11.05,42.17,25.0,71.56,High
23,59.68,57.91,51.8,32.52,22.6,7.71,Healthy
39,67.61,18.48,27.48,8.45,21.34,55.43,Moderate
31,70.99,21.66,27.35,7.53,1.45,54.31,Moderate
35,37.67,34.9,53.61,17.47,8.11,43.62,Moderate
40,78.13,13.62,16.6,19.24,1.0,70.42,High
25,53.12,32.63,18.29,47.44,28.35,26.4,Low
26,59.37,45.09,48.37,29.86,8.32,9.72,Healthy
24,28.36,69.25,49.73,27.48,7.53,33.59,Moderate
38,31.13,29.31,8.63,5.41,5.39,74.34,High
25,75.15,63.56,25.84,27.86,3.73,28.47,Low
37,76.67,56.58,39.99,37.39,17.17,29.84,Low
37,59.19,47.29,30.11,23.17,7.42,30.23,Moderate
21,22.13,37.36,44.92,44.32,26.06,35.34,Moderate
23,63.98,43.46,46.56,35.89,17.88,8.62,Healthy
38,30.75,11.32,8.2,49.46,8.87,71.93,High
27,64.42,50.59,49.15,28.54,25.01,7.96,Healthy
39,20.98,15.56,23.17,43.49,4.91,70.1,High
25,58.33,30.61,30.45,34.91,5.2,20.57,Low
28,57.35,56.27,26.2,14.07,26.39,23.93,Low
26,47.25,29.85,19.99,27.45,13.13,28.67,Low
24,49.09,38.25,58.88,29.19,15.05,16.3,Low
25,63.5,54.82,46.7,46.16,21.53,8.03,Healthy
24,71.44,42.46,59.67,14.28,29.13,23.79,Low
33,55.13,42.31,59.56,29.31,27.12,21.56,Low
20,42.99,19.77,30.36,47.02,21.58,38.01,Moderate
40,27.21,14.38,13.73,16.86,7.56,75.43,High
31,64.13,27.45,45.98,16.79,20.92,28.87,Low
21,61.66,37.13,9.36,27.15,14.8,26.92,Low
23,57.82,47.05,57.13,35.25,25.25,7.4,Healthy
26,38.99,23.92,51.0,38.94,22.66,26.12,Low
39,26.2,35.69,9.42,36.95,25.85,55.52,Moderate
40,21.23,12.74,32.15,15.16,3.32,76.9,High
34,57.89,35.55,50.02,5.76,2.55,42.86,Moderate
33,20.5,14.87,50.01,28.03,7.56,54.57,Moderate
39,79.64,47.34,16.81,12.13,3.83,55.18,Moderate
30,36.8,65.64,38.84,19.4,8.63,37.58,Moderate
36,26.91,24.7,11.81,8.14,8.28,71.07,High
39,22.37,12.84,19.48,17.62,5.54,75.98,High
24,52.36,31.57,14.27,49.83,16.49,29.38,Low
32,34.94,54.03,21.08,47.93,6.49,40.27,Moderate
40,24.1,14.22,51.33,6.77,9.39,73.46,High
34,66.87,33.29,29.94,8.34,5.77,46.17,Moderate
34,67.8,51.42,21.52,28.41,26.4,26.41,Low
22,60.68,50.45,8.15,9.91,16.77,28.17,Low
36,32.72,22.93,54.95,21.71,12.85,48.87,Moderate
32,69.59,35.65,47.15,28.8,17.54,23.35,Low
33,76.28,23.19,50.53,33.46,24.27,33.39,Moderate
33,58.8,60.66,7.16,17.6,10.65,38.32,Moderate
39,51.04,62.84,7.28,14.74,25.67,51.25,Moderate
35,56.73,16.98,32.56,43.03,18.48,36.86,Moderate
22,45.78,67.57,39.72,21.14,15.65,27.02,Low
29,25.15,62.84,40.66,28.8,15.45,32.88,Moderate
37,20.79,21.71,5.71,23.39,5.04,72.34,High
22,47.93,61.92,5.51,44.16,11.22,34.02,Moderate
32,77.13,33.16,56.84,25.83,4.48,36.45,Moderate
39,21.24,21.11,44.53,11.32,2.3,71.88,High
39,26.52,17.06,9.85,16.91,14.75,71.04,High
22,62.1,49.74,38.15,28.16,22.3,8.93,Healthy
27,51.29,37.69,36.44,15.64,22.23,23.44,Low
37,22.04,50.82,10.74,23.65,10.58,52.55,Moderate
32,77.43,34.09,37.93,36.6,16.81,28.6,Low
25,55.3,52.1,31.95,32.4,14.0,8.68,Healthy
25,57.75,61.81,8.79,28.0,4.43,26.81,Low
40,23.66,18.82,12.7,10.74,20.16,74.34,High
38,34.23,13.22,27.99,5.32,2.88,75.67,High
23,62.64,48.44,49.0,26.91,17.98,7.23,Healthy
28,79.01,53.29,9.44,27.01,3.07,35.96,Moderate
21,60.95,56.8,58.07,11.0,26.43,22.74,Low
38,55.03,18.59,9.15,7.32,3.59,67.33,Moderate
24,67.7,52.06,56.71,33.51,15.51,8.18,Healthy
25,54.78,46.3,43.15,31.32,16.54,6.58,Healthy
37,28.39,17.03,9.93,14.33,29.44,70.87,High
35,21.75,12.86,10.28,49.35,1.89,75.23,High
26,73.23,35.81,17.99,47.16,26.43,28.42,Low
39,22.19,13.36,14.1,18.56,15.15,72.3,High
37,36.98,51.53,56.38,26.54,8.18,35.75,Moderate
34,52.37,50.82,37.36,41.86,11.23,22.68,Low
37,21.22,61.12,17.73,5.83,2.19,71.51,High
39,23.28,61.12,8.64,11.2,1.38,73.45,High
37,63.7,63.33,31.22,36.93,3.54,35.68,Moderate
33,25.51,17.27,12.33,7.48,5.93,73.17,High
38,31.53,17.98,9.43,6.18,4.03,79.8,High
36,20.5,16.21,26.84,6.58,14.08,71.48,High
40,26.57,22.74,6.67,11.83,10.15,76.08,High
39,24.73,10.47,10.08,45.73,19.09,70.07,High
35,27.27,13.49,7.53,6.38,20.27,73.69,High
40,51.63,68.47,44.12,10.25,18.87,45.4,Moderate
38,42.51,17.4,5.53,5.89,11.18,72.23,High
30,79.84,52.58,59.56,24.47,11.3,25.12,Low
39,24.36,57.91,5.59,5.59,7.31,72.61,High
28,33.77,41.66,45.11,22.95,15.69,26.56,Low
27,53.3,34.74,13.99,27.44,16.18,25.55,Low
25,53.92,49.89,45.44,46.38,15.74,8.0,Healthy
36,26.87,18.11,26.33,10.7,3.89,70.23,High
29,79.72,60.31,31.2,29.34,18.17,25.31,Low
23,37.6,20.24,29.47,16.15,14.52,41.6,Moderate
28,26.23,34.32,12.14,19.45,29.69,47.58,Moderate
26,43.95,65.99,50.03,29.21,15.97,19.53,Low
28,60.09,50.09,54.59,38.01,14.73,6.34,Healthy
26,61.6,52.35,56.78,32.97,25.03,5.58,Healthy
33,62.46,59.57,30.6,15.44,2.17,36.62,Moderate
26,65.68,51.75,51.75,36.48,14.8,6.64,Healthy
39,40.48,24.99,11.16,5.43,1.59,74.71,High
28,55.74,47.02,55.37,32.03,15.44,9.7,Healthy
21,37.94,63.1,51.8,19.13,7.68,33.62,Moderate
25,53.87,51.81,55.54,28.4,11.17,9.0,Healthy
28,49.98,48.59,53.57,16.19,10.29,20.83,Low
40,27.04,14.04,8.57,16.8,1.81,81.54,High
30,54.56,18.16,57.84,7.34,16.73,40.18,Moderate
26,62.82,56.24,57.56,36.95,12.22,9.42,Healthy
36,60.6,49.21,59.02,47.41,11.96,23.05,Low
39,23.55,14.8,12.17,44.01,6.78,72.21,High
21,31.65,14.55,5.9,46.92,15.21,54.59,Moderate
38,46.69,47.18,39.46,18.77,14.76,34.16,Moderate
24,51.46,51.83,59.29,36.93,23.26,8.62,Healthy
29,78.79,58.91,27.52,25.85,23.38,26.93,Low
23,61.02,58.57,58.69,37.7,15.67,9.96,Healthy
24,61.55,51.97,39.92,36.76,11.32,7.52,Healthy
25,58.09,33.87,37.28,11.76,20.29,21.19,Low
36,76.64,56.7,12.86,28.51,4.89,44.02,Moderate
39,42.02,12.4,10.48,7.46,9.18,74.17,High
35,22.77,12.51,27.8,5.58,12.6,71.95,High
34,27.81,10.56,9.32,6.21,7.09,78.11,High
23,56.67,48.6,51.37,45.42,21.26,8.33,Healthy
38,27.53,12.89,25.29,6.43,10.25,74.68,High
24,58.05,40.34,54.77,33.07,14.09,9.43,Healthy
23,52.18,15.28,31.02,30.62,22.09,28.62,Low
32,20.95,12.67,16.28,8.02,3.07,76.41,High
27,63.59,53.39,52.58,31.22,14.49,8.45,Healthy
